1443	59	
1363	1587	
384	1855	
1098	606	
396	791	
1741	454	
1706	1368	
454	792	
199	1864	
793	406	
168	793	
1292	1836	
1217	812	
197	794	
185	408	
795	912	
408	795	
578	321	
796	1971	
1101	796	
318	1321	
1429	1975	
1321	797	
798	1514	
1309	1883	
16	798	
334	1171	
799	1621	
107	799	
1546	483	
1959	237	
483	800	
765	487	
801	1031	
487	801	
329	209	
802	393	
209	802	
89	852	
1843	1981	
452	803	
911	21	
625	804	
21	804	
787	805	
805	791	
384	805	
5	188	
1472	1066	
188	806	
1764	1381	
1392	833	
1381	807	
572	98	
1196	382	
98	808	
1121	104	
1095	31	
424	809	
778	1396	
854	1721	
110	1159	
1471	1713	
1489	192	
1713	811	
1217	611	
1903	1972	
1699	812	
813	1739	
1705	427	
112	813	
1910	666	
814	825	
190	814	
1123	375	
815	1446	
1123	1446	
1958	380	
816	102	
380	816	
979	327	
817	591	
327	817	
1372	1893	
818	1657	
1893	818	
1420	1259	
1653	1602	
212	819	
48	1601	
1751	975	
444	820	
659	1111	
821	849	
1111	821	
416	96	
822	1239	
96	822	
1592	194	
823	679	
1568	823	
576	70	
824	660	
1222	824	
814	447	
825	626	
1700	825	
845	1091	
826	464	
235	826	
827	44	
1147	758	
385	827	
1071	1374	
828	1617	
425	828	
452	14	
1742	49	
1843	829	
1045	809	
1019	1988	
466	830	
1105	1860	
1748	470	
184	831	
1919	345	
1342	1920	
345	832	
833	193	
1582	1194	
1582	833	
1187	967	
1774	1384	
1187	834	
430	116	
835	1585	
116	835	
1951	1155	
1625	857	
111	836	
1447	100	
1696	450	
1533	837	
1774	1131	
838	168	
199	838	
393	878	
839	887	
393	839	
63	3	
840	1365	
1278	840	
565	1179	
182	1496	
182	841	
769	399	
842	1443	
1268	842	
1012	1135	
1882	1115	
491	437	
877	1102	
1344	1171	
1102	844	
1091	126	
1218	423	
1453	845	
1575	1716	
382	1471	
1716	846	
1076	1185	
386	885	
386	847	
305	22	
1915	200	
1915	848	
821	1248	
849	917	
1248	849	
1781	1297	
850	369	
1297	850	
1472	1977	
851	1103	
465	851	
1766	1079	
1141	1987	
1766	852	
1293	1491	
222	1414	
1491	853	
626	402	
1159	52	
402	854	
317	1553	
1320	1416	
433	855	
856	724	
856	54	
398	856	
1625	1415	
857	1170	
1415	857	
441	1881	
1881	1012	
1881	858	
1004	1450	
859	248	
1450	859	
958	484	
1799	1287	
1877	860	
1064	79	
183	861	
79	861	
862	392	
1389	1094	
1389	862	
863	731	
863	1926	
390	863	
1433	1115	
864	1164	
437	864	
6	1189	
865	1984	
347	865	
1737	50	
1752	1171	
1734	866	
867	1358	
1195	380	
1195	867	
868	200	
1236	1387	
1236	868	
123	830	
404	1006	
1988	869	
1990	1460	
215	1	
215	870	
1818	229	
871	465	
1103	871	
460	1809	
1789	1831	
1809	872	
989	1231	
873	969	
251	873	
928	1613	
1325	779	
1613	874	
1466	231	
1805	442	
1117	875	
415	183	
876	394	
183	876	
961	1360	
1338	1515	
1360	877	
449	18	
622	878	
18	878	
48	1855	
1330	797	
1975	879	
880	116	
427	863	
427	880	
1776	1972	
881	1903	
1776	1903	
882	1934	
1167	1157	
1578	882	
883	1840	
1621	590	
1562	883	
884	145	
1176	1252	
1239	884	
1350	1718	
1858	1370	
223	885	
886	1241	
886	235	
464	886	
451	1393	
887	431	
103	887	
642	1439	
888	909	
455	888	
1028	164	
889	371	
164	889	
495	238	
890	1438	
1203	890	
167	609	
891	1262	
891	609	
892	630	
1108	1717	
1201	892	
484	1469	
893	1083	
1469	893	
861	234	
894	941	
234	894	
662	488	
1375	118	
488	895	
942	1043	
896	995	
434	896	
58	507	
1807	1307	
1775	897	
185	371	
898	164	
371	898	
472	1627	
227	1520	
227	899	
609	446	
1635	929	
446	900	
1937	1377	
901	1901	
388	901	
1715	1667	
1978	1453	
423	902	
1905	125	
1485	1726	
1485	903	
436	475	
904	977	
475	904	
905	794	
905	405	
1886	905	
1234	1508	
467	1304	
467	906	
918	92	
907	189	
92	907	
1376	421	
1641	1128	
421	908	
455	117	
1873	1759	
117	909	
492	410	
910	482	
410	910	
448	458	
911	907	
458	911	
242	41	
912	825	
41	912	
995	263	
913	543	
263	913	
417	200	
914	1308	
1572	914	
1886	400	
915	714	
1711	915	
1392	1166	
916	1557	
443	916	
460	1940	
1097	1324	
1940	917	
458	121	
918	1018	
121	918	
1641	1738	
919	1453	
226	919	
1959	1585	
1793	239	
1585	920	
1283	1486	
1839	1738	
1486	921	
922	1236	
1930	1805	
1832	922	
923	905	
1292	1533	
1879	923	
470	1840	
1916	1013	
831	50	
1609	1875	
1816	1039	
485	925	
1504	1537	
926	115	
1537	926	
1161	451	
927	887	
451	927	
874	1618	
1848	1308	
496	928	
929	1826	
929	1003	
1409	929	
1254	1443	
930	1268	
1443	930	
1827	1035	
1709	951	
571	982	
392	1505	
1523	655	
1505	932	
749	210	
933	940	
749	431	
1696	1847	
934	602	
1847	934	
1839	1366	
935	1697	
1366	935	
853	486	
1326	1579	
1326	936	
746	1454	
1955	1306	
457	937	
361	1853	
1811	1785	
1853	938	
501	1961	
501	257	
501	1633	
933	431	
940	887	
431	940	
894	490	
941	1021	
490	941	
538	62	
942	245	
62	942	
906	445	
1918	1745	
445	943	
944	128	
1193	260	
1383	944	
1587	120	
1951	500	
1552	945	
649	239	
946	1793	
1299	1793	
1327	1814	
1285	23	
1814	947	
1878	1296	
1639	1790	
430	948	
127	1243	
1602	1349	
422	949	
830	869	
950	747	
1927	950	
1709	463	
1277	610	
463	951	
338	108	
1183	438	
1157	952	
1962	3	
1449	1367	
1962	953	
606	1545	
954	213	
462	954	
955	1485	
1110	682	
481	955	
1194	1365	
956	743	
474	956	
1395	45	
957	943	
45	957	
1799	1822	
1149	1681	
1822	958	
959	1953	
959	1261	
473	959	
960	410	
960	113	
492	960	
1360	219	
1322	433	
219	961	
76	53	
962	482	
53	962	
1452	1925	
963	1095	
1925	963	
964	1475	
1113	1166	
1698	964	
1402	1142	
459	238	
459	965	
1591	472	
1269	1098	
1145	966	
1187	265	
1249	519	
1584	967	
1093	1240	
15	1856	
1240	968	
873	471	
471	1895	
471	969	
1552	494	
1093	439	
494	970	
736	250	
1028	267	
250	971	
1169	55	
972	420	
55	972	
1001	1500	
1492	1848	
246	973	
1547	67	
974	457	
1306	974	
1751	1768	
1922	1143	
216	975	
1294	61	
1499	800	
1546	976	
1637	1654	
1199	1094	
1654	977	
414	109	
978	1725	
1500	978	
113	250	
979	492	
113	979	
953	453	
980	1665	
1219	980	
1283	1695	
981	859	
248	981	
575	1104	
1184	1552	
500	982	
1162	1854	
983	1411	
56	983	
939	1408	
832	1558	
1342	1664	
1796	236	
985	480	
1475	985	
1685	213	
986	1798	
1685	402	
256	498	
987	245	
498	987	
667	1573	
988	517	
258	988	
1231	1359	
1258	1474	
503	989	
1772	1351	
1282	275	
990	1351	
1356	1092	
1358	1195	
476	991	
1877	1542	
992	1007	
1542	992	
1938	510	
993	1235	
510	993	
1740	477	
994	1775	
477	994	
1008	448	
202	995	
448	995	
726	520	
997	509	
520	996	
604	270	
997	546	
270	997	
935	208	
998	473	
1261	998	
1548	1595	
1595	1851	
1595	999	
1950	1574	
1000	1193	
260	1000	
1960	499	
1001	246	
499	1001	
1949	60	
1702	489	
60	1002	
242	482	
929	482	
482	1003	
1889	1418	
1715	1890	
1418	1715	
547	1835	
1005	1428	
547	1428	
650	1127	
1006	1021	
1127	1006	
1542	1527	
1924	1314	
1527	1007	
1008	434	
1008	498	
245	1008	
1796	1169	
1009	733	
1169	1009	
1110	71	
1594	528	
1833	1010	
512	1857	
1034	1256	
512	1011	
233	1275	
1012	858	
1275	1012	
924	10	
1013	1478	
1563	1013	
1149	1264	
1014	129	
1264	1014	
1315	1372	
1731	131	
537	1015	
479	1628	
1016	1030	
124	1016	
1551	1890	
1146	255	
514	1017	
918	506	
1144	1626	
506	1018	
718	228	
1019	1120	
1772	1988	
783	1361	
1020	478	
1361	1020	
1021	1127	
256	987	
256	1021	
1810	495	
1022	99	
495	99	
505	242	
1023	1003	
242	1023	
1800	823	
480	706	
1800	1024	
13	1917	
1808	1954	
1917	1025	
138	271	
1659	1477	
1160	1659	
1558	1769	
1747	1399	
1769	1027	
164	515	
1028	250	
515	1028	
1029	269	
1791	284	
1502	1029	
124	523	
1168	1778	
523	1030	
54	801	
1031	1370	
54	1031	
1032	293	
30	261	
30	1032	
1232	275	
1033	1282	
275	1033	
1134	1559	
1034	1979	
254	1034	
240	571	
516	1048	
264	1035	
1509	1828	
1122	1584	
519	1036	
1014	1382	
1136	533	
1382	1037	
1042	0	
1503	1701	
1778	1038	
485	241	
1944	1976	
1263	1039	
996	509	
1040	1043	
509	1040	
1560	493	
1041	976	
493	1041	
0	1407	
1487	1833	
528	1042	
1040	39	
1043	434	
39	1043	
894	538	
1044	1064	
538	1044	
1140	1121	
1733	123	
1440	1045	
1670	1797	
1046	266	
533	1046	
1047	527	
1047	1181	
1688	1047	
506	1160	
1048	1026	
506	1026	
1735	1687	
104	950	
1735	1049	
726	511	
1050	913	
511	1050	
1270	424	
1051	1643	
1121	1643	
1662	69	
1473	526	
1281	1052	
133	1404	
1547	542	
1456	1547	
1659	1773	
516	1026	
77	1477	
1430	1567	
1804	1808	
1567	1804	
278	1197	
1056	526	
1197	1056	
1692	1898	
1474	1495	
1898	1057	
348	285	
1058	1179	
1124	553	
513	253	
1059	130	
253	1059	
1484	1590	
531	718	
1590	1060	
101	41	
1061	1023	
505	1061	
536	530	
1062	889	
530	1062	
1943	1354	
1744	1791	
535	1063	
1044	259	
1064	136	
259	1064	
544	280	
1065	1088	
280	1065	
806	365	
1481	1432	
1329	1066	
1676	500	
1067	527	
1175	1067	
9	179	
1207	564	
1888	1068	
1227	1748	
1538	310	
470	1334	
1245	567	
1070	1535	
1245	172	
1374	1600	
1071	1418	
1600	1071	
1942	1764	
1757	1857	
114	1072	
1506	292	
1073	744	
1535	744	
351	745	
1825	1863	
1569	1074	
536	532	
1075	72	
532	1075	
182	315	
1076	1753	
707	644	
637	191	
1077	1544	
191	1077	
1265	296	
1671	574	
296	1671	
1965	89	
1079	674	
1442	1079	
64	1158	
1116	128	
555	1080	
1860	631	
1081	43	
631	1081	
1082	1358	
1256	1757	
529	1082	
893	1284	
1276	262	
534	1083	
1906	1532	
1084	522	
269	1084	
18	261	
1085	536	
261	1085	
1060	531	
1198	383	
1198	1645	
1179	1536	
1087	1205	
1058	1205	
1065	593	
760	593	
593	1088	
1312	1652	
1089	1070	
1312	1089	
1111	201	
1090	1325	
201	1090	
1896	235	
1091	1647	
235	1091	
1162	476	
1092	991	
476	1092	
1606	857	
1093	1170	
857	1093	
1199	727	
1094	1549	
727	1094	
1733	809	
809	1589	
809	1095	
1424	337	
1096	670	
337	1096	
235	917	
1097	63	
917	1097	
1388	1410	
791	1388	
752	1388	
1286	778	
1099	412	
778	1099	
1473	373	
1100	1182	
373	1100	
1448	321	
1101	806	
321	1101	
1338	456	
1102	1752	
456	1102	
871	229	
1103	758	
229	1103	
2	1676	
500	1827	
500	1104	
1916	676	
1105	391	
676	1105	
1436	5	
1106	1607	
5	1106	
196	624	
653	1599	
624	1107	
936	892	
1108	440	
892	1108	
1322	68	
1109	150	
68	1109	
1010	955	
1110	481	
955	1110	
201	368	
1111	1248	
368	1111	
1112	1878	
1112	1276	
130	1112	
1871	964	
1113	1698	
964	1113	
1480	603	
1114	276	
603	1114	
843	437	
1115	1784	
437	1115	
563	1080	
1116	555	
1080	1116	
875	231	
1117	1750	
231	1117	
88	642	
1118	1289	
642	1118	
1891	648	
1119	1267	
1891	1267	
1120	869	
830	1317	
830	1120	
1121	1051	
424	104	
424	1121	
1780	1036	
1122	1249	
1036	1122	
1726	615	
1123	134	
615	1123	
696	348	
1124	1058	
696	285	
1543	26	
1125	683	
26	1125	
1658	143	
1760	1722	
143	1126	
650	504	
1127	256	
650	256	
1550	905	
1128	1366	
905	1128	
1458	420	
1129	1911	
420	1129	
173	589	
1130	147	
589	1130	
1337	199	
1131	1384	
199	1131	
1815	614	
1132	149	
614	1132	
1894	155	
1133	618	
155	1133	
1895	558	
1134	1318	
558	1134	
737	233	
1135	1275	
233	1135	
1284	1037	
1136	266	
1037	1136	
701	451	
1137	1161	
451	1137	
1583	610	
1138	1205	
610	1138	
301	1	
1139	641	
1	1139	
1687	1049	
1140	507	
1049	1140	
299	852	
1141	1766	
852	1141	
1481	459	
1142	965	
459	1142	
108	722	
1143	1849	
722	1143	
571	1018	
1144	506	
1018	1144	
966	472	
1145	1756	
472	1145	
1492	1017	
1146	514	
1017	1146	
229	827	
1147	385	
827	1147	
1650	590	
590	1348	
590	1148	
1469	958	
1149	247	
958	1149	
1251	162	
1150	552	
162	1150	
1021	869	
1151	404	
869	1151	
724	565	
1152	1179	
565	1152	
1142	160	
1153	1923	
160	1153	
640	90	
1154	1429	
90	1154	
1574	111	
1155	836	
111	1155	
1875	708	
1156	1968	
708	1156	
952	108	
1157	1768	
108	1157	
1225	555	
1158	1080	
555	1158	
585	854	
1159	810	
585	810	
256	518	
1160	1026	
256	138	
209	588	
1161	11	
209	11	
476	785	
1162	1447	
785	1162	
621	318	
318	90	
318	1163	
1437	46	
1164	1755	
46	1164	
1165	1705	
1165	880	
1705	880	
1113	443	
1166	916	
443	1166	
1601	882	
1167	438	
882	1167	
1258	1030	
1168	523	
1030	1168	
55	51	
1169	733	
51	1169	
857	194	
1170	1941	
194	1170	
1752	107	
1171	799	
107	1171	
1172	508	
1172	1116	
128	1172	
1835	354	
1173	1575	
354	1173	
1900	617	
1174	294	
617	1174	
500	2	
608	1688	
2	1175	
1176	315	
1176	1239	
884	1176	
552	621	
1177	1119	
621	1177	
1818	871	
1178	1830	
871	1178	
1058	553	
1179	1482	
1058	1087	
882	787	
1180	173	
787	1180	
1175	608	
1181	307	
608	1181	
1100	751	
1182	1247	
751	1182	
759	952	
1183	1157	
952	1183	
1441	1709	
1184	500	
982	1184	
1331	386	
1185	847	
386	1185	
1672	152	
1186	1710	
152	1186	
1346	418	
418	1774	
418	1187	
768	353	
1188	1209	
353	1188	
1139	347	
1189	1221	
347	1189	
1722	150	
1190	617	
150	1190	
1678	729	
1191	357	
729	1191	
1367	709	
1192	407	
709	1192	
1679	944	
1193	1383	
1679	1383	
1300	833	
1194	1212	
833	1194	
991	102	
1195	816	
102	1195	
378	808	
1196	98	
808	1196	
132	517	
1197	1933	
517	1197	
718	1086	
1198	1216	
1086	1198	
1199	1264	
1199	1654	
977	1199	
157	381	
1200	612	
381	1200	
177	440	
1201	1108	
440	1201	
1928	395	
1202	1754	
395	1202	
890	238	
1203	926	
238	1203	
730	191	
1204	1459	
730	637	
1138	59	
1205	1644	
59	1205	
322	161	
1206	669	
161	1206	
1765	1068	
1207	1936	
1068	1207	
876	154	
1208	763	
154	1208	
1188	1061	
1023	1524	
1061	1209	
1396	214	
1210	1388	
110	1210	
122	407	
1211	709	
407	1211	
356	886	
1212	1097	
886	1212	
1135	870	
1213	215	
870	1213	
1214	354	
1214	1732	
547	1214	
1215	1252	
1215	677	
416	1215	
1086	531	
1216	1645	
1086	1645	
400	794	
1217	197	
794	1217	
1896	845	
1218	1978	
845	1218	
980	1449	
1219	488	
453	1219	
1228	581	
1220	94	
581	1220	
1189	865	
1221	1399	
865	1221	
1395	70	
1222	592	
70	1222	
399	822	
1223	145	
822	1223	
1255	320	
1224	1707	
731	190	
555	479	
1225	1419	
479	1225	
73	298	
1226	26	
298	1226	
1227	230	
1227	184	
831	1227	
1730	572	
1228	1530	
572	1228	
1845	742	
1229	1074	
742	1229	
1230	798	
383	1216	
383	1230	
1168	251	
1231	1746	
251	1231	
963	697	
1232	1084	
697	1232	
1828	345	
1233	732	
519	1919	
1512	287	
287	1445	
287	1234	
1643	58	
1235	897	
58	1235	
1866	200	
1236	1640	
200	1236	
1251	692	
1237	1099	
692	1237	
1024	706	
1238	1770	
706	1238	
1087	145	
1239	1223	
145	1239	
176	15	
15	1743	
15	1240	
193	380	
1241	464	
380	1241	
1277	360	
1242	1636	
951	163	
1156	422	
1243	949	
422	1243	
1511	576	
1244	1661	
576	1244	
358	86	
1245	1070	
86	1245	
1431	783	
1246	1964	
783	1246	
751	316	
1247	695	
316	1247	
368	460	
1248	917	
460	1248	
1249	1233	
1249	1584	
967	1249	
1508	647	
1250	1522	
647	1250	
1237	850	
1251	1321	
850	1251	
1176	96	
1252	416	
1176	416	
1100	664	
1253	36	
664	1253	
59	790	
439	790	
790	1254	
320	731	
1255	863	
731	1255	
254	594	
1256	529	
254	529	
223	84	
1257	700	
1718	700	
1030	989	
1258	503	
989	1258	
1435	212	
1259	819	
212	1259	
603	141	
1260	661	
141	1260	
998	208	
1261	1630	
208	1261	
891	167	
1262	685	
891	685	
1039	241	
1263	1243	
241	1263	
1149	469	
1264	977	
469	1264	
1078	577	
1265	729	
577	1265	
1022	495	
1266	1786	
495	1266	
648	343	
1267	702	
648	1680	
1268	1619	
1268	1223	
399	1268	
462	966	
1269	1145	
966	1269	
424	1051	
1270	815	
1051	1270	
636	308	
1271	602	
308	1271	
581	326	
1272	1295	
326	1272	
159	638	
1273	44	
638	1273	
1656	580	
1274	286	
580	1274	
233	491	
1275	1141	
233	1141	
1112	1083	
1276	534	
1083	1276	
360	951	
1277	463	
951	1277	
1324	3	
1278	953	
3	1278	
1320	334	
1279	730	
334	1279	
1669	294	
1280	617	
294	1280	
1253	69	
1281	1862	
69	1281	
1060	990	
1351	1033	
990	1282	
921	935	
1283	1697	
935	1283	
1037	534	
1284	1083	
534	1284	
1519	947	
1285	478	
947	1285	
1099	584	
1286	319	
1099	319	
860	992	
1287	1007	
992	1287	
1340	471	
1288	251	
471	1288	
1118	888	
909	248	
888	1289	
791	752	
1290	358	
752	1290	
742	673	
1291	98	
673	1291	
197	923	
1292	450	
923	1292	
853	936	
1293	892	
936	1293	
1546	493	
1294	66	
61	1560	
1272	655	
1295	1523	
655	1295	
1720	430	
1296	1059	
430	1296	
1781	214	
1297	1855	
1781	1855	
1298	521	
1298	1260	
276	1298	
946	390	
1299	1631	
390	1299	
1194	956	
1300	1113	
956	1300	
1192	232	
1301	1278	
232	1301	
141	705	
1302	1932	
705	1302	
1186	78	
1303	1518	
78	1303	
119	445	
1304	906	
445	1304	
1927	1045	
1045	1733	
1045	1305	
1547	13	
1306	1298	
13	1306	
897	477	
1307	1221	
477	1307	
1848	246	
1308	109	
246	1308	
383	798	
1309	1333	
798	1309	
176	357	
1310	1191	
357	1310	
1311	1662	
1311	1523	
158	1311	
1312	556	
1312	1070	
567	1312	
717	756	
1313	629	
756	1313	
1924	483	
1314	1546	
483	1314	
1372	542	
1315	272	
542	1315	
680	306	
1316	1812	
306	1316	
1351	1019	
1317	1120	
1019	1317	
558	133	
1318	1356	
133	1318	
441	387	
1319	654	
387	1319	
1279	855	
855	1416	
855	1320	
1251	369	
1321	1330	
369	1321	
68	961	
1322	1416	
961	1322	
1797	332	
1323	1993	
332	1323	
3	840	
1324	1212	
840	1324	
1090	874	
1325	4	
874	1325	
936	486	
1397	1478	
486	1326	
947	283	
1327	566	
283	1327	
100	746	
1328	937	
746	1328	
1066	365	
1329	1742	
365	1329	
369	879	
1330	1975	
879	1330	
386	635	
1331	1634	
386	1634	
671	299	
1332	852	
299	1332	
1309	16	
1333	1006	
16	1333	
940	557	
1334	1748	
557	1334	
112	717	
1335	1313	
717	1335	
198	651	
1336	1346	
651	1336	
1131	654	
1337	387	
654	1337	
456	877	
1338	411	
877	1338	
722	166	
1339	703	
166	1339	
1801	24	
1340	558	
24	1340	
708	140	
1341	559	
708	559	
1664	832	
1342	345	
832	1342	
339	711	
1343	1178	
711	1343	
1320	844	
1344	1102	
844	1344	
1817	1687	
1345	415	
789	1345	
418	344	
1346	732	
344	1346	
1290	173	
1347	1180	
173	1347	
590	310	
103	1565	
310	1348	
1349	1745	
1349	660	
341	1349	
429	167	
1350	429	
1909	429	
1019	525	
1351	1282	
1019	1033	
678	307	
1352	1181	
307	1352	
1918	561	
1353	1341	
561	1353	
522	535	
1354	1063	
1063	522	
1933	780	
1355	1528	
780	1355	
1318	539	
1356	1779	
539	1356	
396	384	
1357	787	
384	1357	
1581	991	
991	1195	
991	1358	
512	1057	
1359	989	
503	1359	
1651	411	
1360	1338	
411	1360	
586	23	
23	1020	
23	1361	
1541	713	
1362	712	
713	1362	
1441	243	
1363	790	
243	1363	
1800	679	
1364	1129	
679	1364	
1365	1278	
1365	956	
474	1365	
1128	405	
1366	208	
405	1366	
453	980	
1367	1795	
980	1367	
782	94	
1368	581	
94	1368	
1897	1369	
1369	626	
28	1369	
1031	359	
1370	847	
1031	1423	
6	415	
1371	876	
415	1371	
1372	818	
1372	1015	
537	1372	
389	44	
1373	638	
44	1373	
1851	425	
1374	828	
425	1374	
1967	895	
1375	488	
895	1375	
1390	602	
1376	1847	
602	1376	
569	388	
1377	1529	
569	901	
1604	762	
1378	206	
762	1378	
1439	745	
1379	1554	
745	1379	
689	93	
1380	1549	
93	1380	
1837	193	
1381	833	
193	1381	
1444	266	
1382	1136	
266	1382	
128	508	
1383	1479	
508	1383	
1384	199	
1384	1430	
838	1384	
446	891	
1385	1262	
891	1385	
786	541	
1386	33	
541	1386	
1608	302	
1387	868	
302	1387	
1210	606	
1388	1098	
606	1388	
1648	392	
1389	1874	
392	1389	
602	919	
1390	126	
919	1390	
687	1024	
1391	706	
1024	1391	
1166	807	
1392	1381	
807	1392	
1348	103	
1393	887	
1565	887	
508	616	
1394	1457	
616	1394	
70	824	
1395	341	
824	1395	
778	52	
1396	1159	
52	1396	
676	1013	
1397	1326	
1013	1397	
1209	1023	
1398	1003	
1023	1398	
1027	524	
1399	1307	
524	1399	
25	640	
1400	90	
640	1400	
1659	575	
1401	1104	
575	1401	
1555	704	
1402	160	
704	1402	
1139	763	
1403	154	
763	1403	
133	272	
1404	1315	
272	1404	
735	323	
323	151	
323	1405	
1200	363	
1406	1823	
363	1406	
284	528	
1407	1042	
528	1407	
1938	501	
1408	1342	
501	1408	
1561	105	
1409	1003	
105	1409	
1098	57	
1410	86	
1098	86	
56	934	
1411	602	
934	1411	
933	43	
1412	1792	
933	631	
875	978	
1413	1725	
875	1725	
1414	1656	
1414	1576	
788	1414	
836	426	
1415	374	
426	1415	
1322	219	
1416	844	
219	1416	
1405	151	
1417	1755	
1405	598	
1600	255	
1418	1004	
255	1418	
1225	784	
1419	244	
784	1419	
1259	436	
1420	475	
436	1420	
1165	116	
1421	430	
116	1421	
1422	1683	
1422	1521	
754	1422	
1423	1185	
1423	1370	
1185	1370	
1417	657	
1424	1728	
657	1424	
1425	775	
1425	370	
351	1425	
573	730	
1426	1204	
730	1426	
1531	959	
1427	1261	
959	1427	
547	17	
1428	1174	
17	1428	
1154	797	
1429	1330	
797	1429	
838	793	
1430	1114	
793	1430	
1373	297	
1431	1361	
297	1431	
1977	1066	
1432	314	
1066	1432	
1115	680	
1433	1510	
680	1433	
1162	983	
1434	181	
983	1434	
1420	720	
1435	127	
720	1435	
89	803	
1436	1981	
803	1436	
46	737	
1437	233	
737	1437	
890	350	
1438	686	
350	1438	
1712	455	
455	642	
455	1439	
1140	104	
1440	809	
104	1440	
1363	463	
1441	982	
463	1441	
1079	89	
1442	1436	
89	1442	
1254	439	
1443	1743	
1254	968	
1382	129	
1444	1094	
129	1444	
1262	300	
1445	1234	
300	1445	
1906	195	
1446	1270	
195	1446	
1162	403	
1447	746	
403	1447	
321	796	
1448	1724	
796	1448	
1301	953	
1449	453	
953	1449	
423	497	
1450	981	
497	1450	
153	271	
1451	1514	
1838	504	
1232	1033	
1452	525	
525	1232	
845	126	
1453	1390	
126	1453	
220	457	
1454	937	
457	1454	
734	560	
1455	1444	
560	1455	
1053	974	
1456	539	
974	1456	
1394	221	
1457	420	
221	1457	
1129	719	
1458	1950	
719	1458	
1204	637	
1459	1148	
637	1459	
1460	641	
1460	870	
215	1460	
703	681	
1461	1174	
681	1461	
1252	600	
1462	1185	
600	1462	
1513	1708	
1463	1182	
312	1463	
395	739	
1464	1763	
739	1464	
666	101	
1465	505	
101	1465	
1413	675	
1466	311	
675	1466	
1279	573	
1467	1494	
573	1467	
452	582	
1468	1931	
582	1468	
958	65	
1469	1284	
65	1469	
1292	288	
1470	1691	
288	1470	
1946	377	
728	846	
728	1727	
1992	806	
1472	365	
806	1472	
373	1052	
1473	1281	
1052	1473	
503	1057	
1474	244	
1057	1474	
964	218	
1475	480	
218	1475	
1132	574	
1476	627	
574	1476	
518	138	
1477	1054	
1477	256	
1013	205	
1478	1438	
205	1478	
1479	355	
1479	1193	
1000	1479	
1480	793	
1480	738	
406	1480	
459	314	
1481	1066	
314	1481	
1179	1087	
1482	145	
1087	1482	
1373	715	
1483	714	
715	1483	
275	522	
1484	1354	
1354	275	
903	125	
1485	249	
125	1485	
1859	428	
1486	1738	
428	1486	
684	1042	
1487	528	
1042	1487	
1391	27	
1488	623	
27	1488	
1814	811	
1489	1713	
811	1489	
1825	764	
764	1964	
764	1490	
1108	222	
1491	1414	
222	1491	
1146	973	
1492	246	
973	1492	
1724	81	
1493	1147	
81	1493	
648	157	
1494	1200	
157	1494	
479	1016	
1495	1258	
1016	1495	
398	841	
1496	707	
841	1496	
588	349	
1497	1865	
349	1497	
783	1020	
1498	478	
1020	1498	
1499	1813	
1499	483	
976	1499	
978	109	
1500	1308	
109	1500	
1463	549	
1501	274	
549	1501	
1502	1906	
1502	1821	
134	1502	
1744	1038	
1503	1778	
1038	1503	
1892	568	
568	1742	
568	1504	
392	19	
1505	792	
19	1505	
292	1073	
1506	601	
1073	1506	
1078	296	
1507	161	
296	1507	
1250	467	
1508	1512	
467	1508	
1509	1780	
1509	1110	
148	1509	
1316	461	
1510	222	
461	1510	
1244	693	
1511	1767	
693	1511	
1508	906	
1512	1353	
906	1512	
147	556	
1513	312	
556	1513	
650	1451	
1514	1127	
650	1514	
656	99	
1515	1986	
99	1515	
1362	716	
1516	273	
716	1516	
360	753	
753	918	
753	1517	
1303	759	
1518	1183	
759	1518	
1285	339	
1519	658	
339	1519	
1520	1720	
1520	899	
291	1520	
754	333	
1521	729	
333	1521	
647	685	
1522	167	
685	1522	
158	932	
1523	1505	
932	1523	
1398	653	
1524	1107	
653	1524	
1377	779	
1525	4	
779	1525	
1526	1412	
1526	676	
391	1526	
513	237	
1527	800	
237	1527	
1303	187	
1528	373	
187	1528	
1377	901	
1529	895	
901	1529	
572	132	
1530	1197	
132	1530	
1427	714	
1531	1483	
714	1531	
1502	269	
1532	1084	
269	1532	
837	100	
1533	288	
100	1533	
1336	97	
1534	1012	
97	1534	
1070	172	
1535	1073	
172	1535	
1536	884	
1536	841	
182	1536	
1504	49	
1537	177	
49	1537	
470	1069	
1538	557	
1069	1538	
868	592	
1539	1222	
592	1539	
1776	881	
1540	401	
881	1540	
713	149	
1541	614	
149	1541	
1877	513	
1542	237	
1877	237	
340	643	
1543	762	
643	1543	
334	799	
1544	1621	
799	1544	
1969	462	
1545	1269	
462	1545	
493	61	
1546	1944	
61	1546	
13	1053	
1547	1404	
1053	1547	
1554	782	
1548	1980	
782	1548	
1380	862	
1549	1389	
862	1549	
1128	421	
1550	211	
421	1550	
1017	659	
1551	1111	
659	1551	
494	120	
1552	1441	
120	1552	
1669	433	
1553	855	
433	1553	
1379	178	
1554	94	
178	1554	
1555	1810	
1022	656	
1022	1555	
503	512	
1556	502	
512	1556	
443	1009	
1557	733	
1009	1557	
1747	740	
1558	984	
740	1558	
1082	254	
1559	1758	
254	1559	
1811	66	
1560	1294	
1811	1294	
1561	1409	
309	139	
309	1561	
883	470	
1562	1069	
470	1562	
1563	1916	
1563	688	
10	1563	
43	184	
1564	43	
87	43	
